id,source,source_index,alteration,file_stem,image_path,description_path,annotation_path
1778,google,7,original,google_007_original,images/google_007_original.png,descriptions/google_007_original.json,annotations/google_007_original.json
1779,gemini,34,alignment,gemini_034_alignment,images/gemini_034_alignment.png,descriptions/gemini_034_alignment.json,annotations/gemini_034_alignment.json
1780,gemini,88,typography,gemini_088_typography,images/gemini_088_typography.png,descriptions/gemini_088_typography.json,annotations/gemini_088_typography.json
1781,gemini,112,original,gemini_112_original,images/gemini_112_original.png,descriptions/gemini_112_original.json,annotations/gemini_112_original.json
1782,gdc,188,typography,gdc_188_typography,images/gdc_188_typography.png,descriptions/gdc_188_typography.json,annotations/gdc_188_typography.json
1783,gemini,161,alignment,gemini_161_alignment,images/gemini_161_alignment.png,descriptions/gemini_161_alignment.json,annotations/gemini_161_alignment.json
1784,google,89,original,google_089_original,images/google_089_original.png,descriptions/google_089_original.json,annotations/google_089_original.json
1785,gdc,18,typography,gdc_018_typography,images/gdc_018_typography.png,descriptions/gdc_018_typography.json,annotations/gdc_018_typography.json
1786,google,145,alignment,google_145_alignment,images/google_145_alignment.png,descriptions/google_145_alignment.json,annotations/google_145_alignment.json
1787,gemini,41,alignment,gemini_041_alignment,images/gemini_041_alignment.png,descriptions/gemini_041_alignment.json,annotations/gemini_041_alignment.json
1788,google,109,original,google_109_original,images/google_109_original.png,descriptions/google_109_original.json,annotations/google_109_original.json
1789,google,60,layout,google_060_layout,images/google_060_layout.png,descriptions/google_060_layout.json,annotations/google_060_layout.json
1790,gdc,67,alignment,gdc_067_alignment,images/gdc_067_alignment.png,descriptions/gdc_067_alignment.json,annotations/gdc_067_alignment.json
1791,google,184,typography,google_184_typography,images/google_184_typography.png,descriptions/google_184_typography.json,annotations/google_184_typography.json
1792,gemini,110,alignment,gemini_110_alignment,images/gemini_110_alignment.png,descriptions/gemini_110_alignment.json,annotations/gemini_110_alignment.json
1793,gemini,157,typography,gemini_157_typography,images/gemini_157_typography.png,descriptions/gemini_157_typography.json,annotations/gemini_157_typography.json
1794,gemini,199,layout,gemini_199_layout,images/gemini_199_layout.png,descriptions/gemini_199_layout.json,annotations/gemini_199_layout.json
1795,gdc,175,typography,gdc_175_typography,images/gdc_175_typography.png,descriptions/gdc_175_typography.json,annotations/gdc_175_typography.json
1796,google,199,layout,google_199_layout,images/google_199_layout.png,descriptions/google_199_layout.json,annotations/google_199_layout.json
1797,google,152,typography,google_152_typography,images/google_152_typography.png,descriptions/google_152_typography.json,annotations/google_152_typography.json
1798,gemini,67,original,gemini_067_original,images/gemini_067_original.png,descriptions/gemini_067_original.json,annotations/gemini_067_original.json
1799,gdc,147,typography,gdc_147_typography,images/gdc_147_typography.png,descriptions/gdc_147_typography.json,annotations/gdc_147_typography.json
1800,google,34,original,google_034_original,images/google_034_original.png,descriptions/google_034_original.json,annotations/google_034_original.json
1801,google,73,typography,google_073_typography,images/google_073_typography.png,descriptions/google_073_typography.json,annotations/google_073_typography.json
1802,gemini,116,original,gemini_116_original,images/gemini_116_original.png,descriptions/gemini_116_original.json,annotations/gemini_116_original.json
1803,google,104,typography,google_104_typography,images/google_104_typography.png,descriptions/google_104_typography.json,annotations/google_104_typography.json
1804,gdc,77,layout,gdc_077_layout,images/gdc_077_layout.png,descriptions/gdc_077_layout.json,annotations/gdc_077_layout.json
1805,gdc,45,alignment,gdc_045_alignment,images/gdc_045_alignment.png,descriptions/gdc_045_alignment.json,annotations/gdc_045_alignment.json
1806,google,39,layout,google_039_layout,images/google_039_layout.png,descriptions/google_039_layout.json,annotations/google_039_layout.json
1807,google,168,alignment,google_168_alignment,images/google_168_alignment.png,descriptions/google_168_alignment.json,annotations/google_168_alignment.json
1808,gdc,136,alignment,gdc_136_alignment,images/gdc_136_alignment.png,descriptions/gdc_136_alignment.json,annotations/gdc_136_alignment.json
1809,gdc,109,layout,gdc_109_layout,images/gdc_109_layout.png,descriptions/gdc_109_layout.json,annotations/gdc_109_layout.json
1810,google,143,layout,google_143_layout,images/google_143_layout.png,descriptions/google_143_layout.json,annotations/google_143_layout.json
1811,gdc,158,typography,gdc_158_typography,images/gdc_158_typography.png,descriptions/gdc_158_typography.json,annotations/gdc_158_typography.json
1812,gemini,162,typography,gemini_162_typography,images/gemini_162_typography.png,descriptions/gemini_162_typography.json,annotations/gemini_162_typography.json
1813,gemini,191,layout,gemini_191_layout,images/gemini_191_layout.png,descriptions/gemini_191_layout.json,annotations/gemini_191_layout.json
1814,google,185,typography,google_185_typography,images/google_185_typography.png,descriptions/google_185_typography.json,annotations/google_185_typography.json
1815,gemini,103,typography,gemini_103_typography,images/gemini_103_typography.png,descriptions/gemini_103_typography.json,annotations/gemini_103_typography.json
1816,gemini,87,alignment,gemini_087_alignment,images/gemini_087_alignment.png,descriptions/gemini_087_alignment.json,annotations/gemini_087_alignment.json
1817,gemini,146,layout,gemini_146_layout,images/gemini_146_layout.png,descriptions/gemini_146_layout.json,annotations/gemini_146_layout.json
1818,google,140,original,google_140_original,images/google_140_original.png,descriptions/google_140_original.json,annotations/google_140_original.json
1819,gdc,124,layout,gdc_124_layout,images/gdc_124_layout.png,descriptions/gdc_124_layout.json,annotations/gdc_124_layout.json
1820,gdc,185,layout,gdc_185_layout,images/gdc_185_layout.png,descriptions/gdc_185_layout.json,annotations/gdc_185_layout.json
1821,google,198,layout,google_198_layout,images/google_198_layout.png,descriptions/google_198_layout.json,annotations/google_198_layout.json
1822,gdc,106,original,gdc_106_original,images/gdc_106_original.png,descriptions/gdc_106_original.json,annotations/gdc_106_original.json
1823,gdc,196,layout,gdc_196_layout,images/gdc_196_layout.png,descriptions/gdc_196_layout.json,annotations/gdc_196_layout.json
1824,gemini,183,original,gemini_183_original,images/gemini_183_original.png,descriptions/gemini_183_original.json,annotations/gemini_183_original.json
1825,google,131,typography,google_131_typography,images/google_131_typography.png,descriptions/google_131_typography.json,annotations/google_131_typography.json
1826,gemini,45,layout,gemini_045_layout,images/gemini_045_layout.png,descriptions/gemini_045_layout.json,annotations/gemini_045_layout.json
1827,gdc,163,original,gdc_163_original,images/gdc_163_original.png,descriptions/gdc_163_original.json,annotations/gdc_163_original.json
1828,gdc,71,original,gdc_071_original,images/gdc_071_original.png,descriptions/gdc_071_original.json,annotations/gdc_071_original.json
1829,google,179,typography,google_179_typography,images/google_179_typography.png,descriptions/google_179_typography.json,annotations/google_179_typography.json
1830,google,172,original,google_172_original,images/google_172_original.png,descriptions/google_172_original.json,annotations/google_172_original.json
1831,google,17,layout,google_017_layout,images/google_017_layout.png,descriptions/google_017_layout.json,annotations/google_017_layout.json
1832,gemini,157,alignment,gemini_157_alignment,images/gemini_157_alignment.png,descriptions/gemini_157_alignment.json,annotations/gemini_157_alignment.json
1833,gemini,194,original,gemini_194_original,images/gemini_194_original.png,descriptions/gemini_194_original.json,annotations/gemini_194_original.json
1834,gemini,105,alignment,gemini_105_alignment,images/gemini_105_alignment.png,descriptions/gemini_105_alignment.json,annotations/gemini_105_alignment.json
1835,gdc,123,alignment,gdc_123_alignment,images/gdc_123_alignment.png,descriptions/gdc_123_alignment.json,annotations/gdc_123_alignment.json
1836,gdc,122,typography,gdc_122_typography,images/gdc_122_typography.png,descriptions/gdc_122_typography.json,annotations/gdc_122_typography.json
1837,gemini,106,typography,gemini_106_typography,images/gemini_106_typography.png,descriptions/gemini_106_typography.json,annotations/gemini_106_typography.json
1838,google,121,typography,google_121_typography,images/google_121_typography.png,descriptions/google_121_typography.json,annotations/google_121_typography.json
1839,gemini,49,alignment,gemini_049_alignment,images/gemini_049_alignment.png,descriptions/gemini_049_alignment.json,annotations/gemini_049_alignment.json
1840,google,147,original,google_147_original,images/google_147_original.png,descriptions/google_147_original.json,annotations/google_147_original.json
1841,gemini,170,alignment,gemini_170_alignment,images/gemini_170_alignment.png,descriptions/gemini_170_alignment.json,annotations/gemini_170_alignment.json
1842,gemini,70,typography,gemini_070_typography,images/gemini_070_typography.png,descriptions/gemini_070_typography.json,annotations/gemini_070_typography.json
1843,gemini,112,layout,gemini_112_layout,images/gemini_112_layout.png,descriptions/gemini_112_layout.json,annotations/gemini_112_layout.json
1844,google,116,alignment,google_116_alignment,images/google_116_alignment.png,descriptions/google_116_alignment.json,annotations/google_116_alignment.json
1845,google,15,typography,google_015_typography,images/google_015_typography.png,descriptions/google_015_typography.json,annotations/google_015_typography.json
1846,google,173,original,google_173_original,images/google_173_original.png,descriptions/google_173_original.json,annotations/google_173_original.json
1847,gemini,102,original,gemini_102_original,images/gemini_102_original.png,descriptions/gemini_102_original.json,annotations/gemini_102_original.json
1848,gemini,54,layout,gemini_054_layout,images/gemini_054_layout.png,descriptions/gemini_054_layout.json,annotations/gemini_054_layout.json
1849,google,200,layout,google_200_layout,images/google_200_layout.png,descriptions/google_200_layout.json,annotations/google_200_layout.json
1850,google,194,typography,google_194_typography,images/google_194_typography.png,descriptions/google_194_typography.json,annotations/google_194_typography.json
1851,gemini,159,typography,gemini_159_typography,images/gemini_159_typography.png,descriptions/gemini_159_typography.json,annotations/gemini_159_typography.json
1852,google,172,alignment,google_172_alignment,images/google_172_alignment.png,descriptions/google_172_alignment.json,annotations/google_172_alignment.json
1853,gemini,80,typography,gemini_080_typography,images/gemini_080_typography.png,descriptions/gemini_080_typography.json,annotations/gemini_080_typography.json
1854,google,22,original,google_022_original,images/google_022_original.png,descriptions/google_022_original.json,annotations/google_022_original.json
1855,google,66,layout,google_066_layout,images/google_066_layout.png,descriptions/google_066_layout.json,annotations/google_066_layout.json
1856,google,69,layout,google_069_layout,images/google_069_layout.png,descriptions/google_069_layout.json,annotations/google_069_layout.json
1857,gdc,75,original,gdc_075_original,images/gdc_075_original.png,descriptions/gdc_075_original.json,annotations/gdc_075_original.json
1858,gemini,171,original,gemini_171_original,images/gemini_171_original.png,descriptions/gemini_171_original.json,annotations/gemini_171_original.json
1859,gdc,21,layout,gdc_021_layout,images/gdc_021_layout.png,descriptions/gdc_021_layout.json,annotations/gdc_021_layout.json
1860,gemini,59,layout,gemini_059_layout,images/gemini_059_layout.png,descriptions/gemini_059_layout.json,annotations/gemini_059_layout.json
1861,gdc,84,alignment,gdc_084_alignment,images/gdc_084_alignment.png,descriptions/gdc_084_alignment.json,annotations/gdc_084_alignment.json
1862,gdc,42,alignment,gdc_042_alignment,images/gdc_042_alignment.png,descriptions/gdc_042_alignment.json,annotations/gdc_042_alignment.json
1863,gdc,138,typography,gdc_138_typography,images/gdc_138_typography.png,descriptions/gdc_138_typography.json,annotations/gdc_138_typography.json
1864,gemini,9,typography,gemini_009_typography,images/gemini_009_typography.png,descriptions/gemini_009_typography.json,annotations/gemini_009_typography.json
1865,gemini,127,original,gemini_127_original,images/gemini_127_original.png,descriptions/gemini_127_original.json,annotations/gemini_127_original.json
1866,gemini,68,alignment,gemini_068_alignment,images/gemini_068_alignment.png,descriptions/gemini_068_alignment.json,annotations/gemini_068_alignment.json
1867,gemini,181,typography,gemini_181_typography,images/gemini_181_typography.png,descriptions/gemini_181_typography.json,annotations/gemini_181_typography.json
1868,gdc,157,alignment,gdc_157_alignment,images/gdc_157_alignment.png,descriptions/gdc_157_alignment.json,annotations/gdc_157_alignment.json
1869,google,40,alignment,google_040_alignment,images/google_040_alignment.png,descriptions/google_040_alignment.json,annotations/google_040_alignment.json
1870,gemini,96,layout,gemini_096_layout,images/gemini_096_layout.png,descriptions/gemini_096_layout.json,annotations/gemini_096_layout.json
1871,google,137,original,google_137_original,images/google_137_original.png,descriptions/google_137_original.json,annotations/google_137_original.json
1872,gdc,181,typography,gdc_181_typography,images/gdc_181_typography.png,descriptions/gdc_181_typography.json,annotations/gdc_181_typography.json
1873,google,136,original,google_136_original,images/google_136_original.png,descriptions/google_136_original.json,annotations/google_136_original.json
1874,google,118,layout,google_118_layout,images/google_118_layout.png,descriptions/google_118_layout.json,annotations/google_118_layout.json
1875,gdc,22,alignment,gdc_022_alignment,images/gdc_022_alignment.png,descriptions/gdc_022_alignment.json,annotations/gdc_022_alignment.json
1876,gemini,42,original,gemini_042_original,images/gemini_042_original.png,descriptions/gemini_042_original.json,annotations/gemini_042_original.json
1877,gemini,26,typography,gemini_026_typography,images/gemini_026_typography.png,descriptions/gemini_026_typography.json,annotations/gemini_026_typography.json
1878,gemini,142,alignment,gemini_142_alignment,images/gemini_142_alignment.png,descriptions/gemini_142_alignment.json,annotations/gemini_142_alignment.json
1879,gemini,88,layout,gemini_088_layout,images/gemini_088_layout.png,descriptions/gemini_088_layout.json,annotations/gemini_088_layout.json
1880,gemini,106,alignment,gemini_106_alignment,images/gemini_106_alignment.png,descriptions/gemini_106_alignment.json,annotations/gemini_106_alignment.json
1881,gemini,179,alignment,gemini_179_alignment,images/gemini_179_alignment.png,descriptions/gemini_179_alignment.json,annotations/gemini_179_alignment.json
1882,gdc,99,layout,gdc_099_layout,images/gdc_099_layout.png,descriptions/gdc_099_layout.json,annotations/gdc_099_layout.json
1883,gemini,185,alignment,gemini_185_alignment,images/gemini_185_alignment.png,descriptions/gemini_185_alignment.json,annotations/gemini_185_alignment.json
1884,gdc,17,alignment,gdc_017_alignment,images/gdc_017_alignment.png,descriptions/gdc_017_alignment.json,annotations/gdc_017_alignment.json
1885,google,81,layout,google_081_layout,images/google_081_layout.png,descriptions/google_081_layout.json,annotations/google_081_layout.json
1886,gdc,114,alignment,gdc_114_alignment,images/gdc_114_alignment.png,descriptions/gdc_114_alignment.json,annotations/gdc_114_alignment.json
1887,gdc,186,layout,gdc_186_layout,images/gdc_186_layout.png,descriptions/gdc_186_layout.json,annotations/gdc_186_layout.json
1888,gemini,106,original,gemini_106_original,images/gemini_106_original.png,descriptions/gemini_106_original.json,annotations/gemini_106_original.json
1889,gdc,9,layout,gdc_009_layout,images/gdc_009_layout.png,descriptions/gdc_009_layout.json,annotations/gdc_009_layout.json
1890,google,95,alignment,google_095_alignment,images/google_095_alignment.png,descriptions/google_095_alignment.json,annotations/google_095_alignment.json
1891,gemini,92,alignment,gemini_092_alignment,images/gemini_092_alignment.png,descriptions/gemini_092_alignment.json,annotations/gemini_092_alignment.json
1892,gemini,178,original,gemini_178_original,images/gemini_178_original.png,descriptions/gemini_178_original.json,annotations/gemini_178_original.json
1893,gdc,154,original,gdc_154_original,images/gdc_154_original.png,descriptions/gdc_154_original.json,annotations/gdc_154_original.json
1894,google,48,original,google_048_original,images/google_048_original.png,descriptions/google_048_original.json,annotations/google_048_original.json
1895,gemini,67,typography,gemini_067_typography,images/gemini_067_typography.png,descriptions/gemini_067_typography.json,annotations/gemini_067_typography.json
1896,google,125,original,google_125_original,images/google_125_original.png,descriptions/google_125_original.json,annotations/google_125_original.json
1897,gdc,23,layout,gdc_023_layout,images/gdc_023_layout.png,descriptions/gdc_023_layout.json,annotations/gdc_023_layout.json
1898,google,42,layout,google_042_layout,images/google_042_layout.png,descriptions/google_042_layout.json,annotations/google_042_layout.json
1899,gdc,7,alignment,gdc_007_alignment,images/gdc_007_alignment.png,descriptions/gdc_007_alignment.json,annotations/gdc_007_alignment.json
1900,google,51,layout,google_051_layout,images/google_051_layout.png,descriptions/google_051_layout.json,annotations/google_051_layout.json
1901,google,71,typography,google_071_typography,images/google_071_typography.png,descriptions/google_071_typography.json,annotations/google_071_typography.json
1902,google,171,layout,google_171_layout,images/google_171_layout.png,descriptions/google_171_layout.json,annotations/google_171_layout.json
1903,gemini,168,typography,gemini_168_typography,images/gemini_168_typography.png,descriptions/gemini_168_typography.json,annotations/gemini_168_typography.json
1904,gemini,179,typography,gemini_179_typography,images/gemini_179_typography.png,descriptions/gemini_179_typography.json,annotations/gemini_179_typography.json
1905,google,23,typography,google_023_typography,images/google_023_typography.png,descriptions/google_023_typography.json,annotations/google_023_typography.json
1906,google,139,alignment,google_139_alignment,images/google_139_alignment.png,descriptions/google_139_alignment.json,annotations/google_139_alignment.json
1907,gemini,184,typography,gemini_184_typography,images/gemini_184_typography.png,descriptions/gemini_184_typography.json,annotations/gemini_184_typography.json
1908,gemini,123,layout,gemini_123_layout,images/gemini_123_layout.png,descriptions/gemini_123_layout.json,annotations/gemini_123_layout.json
1909,gemini,37,typography,gemini_037_typography,images/gemini_037_typography.png,descriptions/gemini_037_typography.json,annotations/gemini_037_typography.json
1910,google,180,alignment,google_180_alignment,images/google_180_alignment.png,descriptions/google_180_alignment.json,annotations/google_180_alignment.json
1911,gdc,150,layout,gdc_150_layout,images/gdc_150_layout.png,descriptions/gdc_150_layout.json,annotations/gdc_150_layout.json
1912,google,165,layout,google_165_layout,images/google_165_layout.png,descriptions/google_165_layout.json,annotations/google_165_layout.json
1913,google,186,layout,google_186_layout,images/google_186_layout.png,descriptions/google_186_layout.json,annotations/google_186_layout.json
1914,gdc,67,original,gdc_067_original,images/gdc_067_original.png,descriptions/gdc_067_original.json,annotations/gdc_067_original.json
1915,google,192,typography,google_192_typography,images/google_192_typography.png,descriptions/google_192_typography.json,annotations/google_192_typography.json
1916,google,24,layout,google_024_layout,images/google_024_layout.png,descriptions/google_024_layout.json,annotations/google_024_layout.json
1917,gemini,29,layout,gemini_029_layout,images/gemini_029_layout.png,descriptions/gemini_029_layout.json,annotations/gemini_029_layout.json
1918,google,135,original,google_135_original,images/google_135_original.png,descriptions/google_135_original.json,annotations/google_135_original.json
1919,gdc,15,alignment,gdc_015_alignment,images/gdc_015_alignment.png,descriptions/gdc_015_alignment.json,annotations/gdc_015_alignment.json
1920,gemini,39,typography,gemini_039_typography,images/gemini_039_typography.png,descriptions/gemini_039_typography.json,annotations/gemini_039_typography.json
1921,google,188,original,google_188_original,images/google_188_original.png,descriptions/google_188_original.json,annotations/google_188_original.json
1922,gemini,158,layout,gemini_158_layout,images/gemini_158_layout.png,descriptions/gemini_158_layout.json,annotations/gemini_158_layout.json
1923,gemini,177,typography,gemini_177_typography,images/gemini_177_typography.png,descriptions/gemini_177_typography.json,annotations/gemini_177_typography.json
1924,google,46,typography,google_046_typography,images/google_046_typography.png,descriptions/google_046_typography.json,annotations/google_046_typography.json
1925,gdc,115,alignment,gdc_115_alignment,images/gdc_115_alignment.png,descriptions/gdc_115_alignment.json,annotations/gdc_115_alignment.json
1926,google,129,original,google_129_original,images/google_129_original.png,descriptions/google_129_original.json,annotations/google_129_original.json
1927,gdc,183,layout,gdc_183_layout,images/gdc_183_layout.png,descriptions/gdc_183_layout.json,annotations/gdc_183_layout.json
1928,gemini,57,alignment,gemini_057_alignment,images/gemini_057_alignment.png,descriptions/gemini_057_alignment.json,annotations/gemini_057_alignment.json
1929,gdc,77,alignment,gdc_077_alignment,images/gdc_077_alignment.png,descriptions/gdc_077_alignment.json,annotations/gdc_077_alignment.json
1930,gemini,94,alignment,gemini_094_alignment,images/gemini_094_alignment.png,descriptions/gemini_094_alignment.json,annotations/gemini_094_alignment.json
1931,gemini,64,original,gemini_064_original,images/gemini_064_original.png,descriptions/gemini_064_original.json,annotations/gemini_064_original.json
1932,gemini,156,alignment,gemini_156_alignment,images/gemini_156_alignment.png,descriptions/gemini_156_alignment.json,annotations/gemini_156_alignment.json
1933,gemini,55,original,gemini_055_original,images/gemini_055_original.png,descriptions/gemini_055_original.json,annotations/gemini_055_original.json
1934,gdc,15,original,gdc_015_original,images/gdc_015_original.png,descriptions/gdc_015_original.json,annotations/gdc_015_original.json
1935,google,170,typography,google_170_typography,images/google_170_typography.png,descriptions/google_170_typography.json,annotations/google_170_typography.json
1936,gemini,97,typography,gemini_097_typography,images/gemini_097_typography.png,descriptions/gemini_097_typography.json,annotations/gemini_097_typography.json
1937,google,189,layout,google_189_layout,images/google_189_layout.png,descriptions/google_189_layout.json,annotations/google_189_layout.json
1938,gdc,156,original,gdc_156_original,images/gdc_156_original.png,descriptions/gdc_156_original.json,annotations/gdc_156_original.json
1939,gdc,78,layout,gdc_078_layout,images/gdc_078_layout.png,descriptions/gdc_078_layout.json,annotations/gdc_078_layout.json
1940,gemini,83,layout,gemini_083_layout,images/gemini_083_layout.png,descriptions/gemini_083_layout.json,annotations/gemini_083_layout.json
1941,google,52,layout,google_052_layout,images/google_052_layout.png,descriptions/google_052_layout.json,annotations/google_052_layout.json
1942,google,131,alignment,google_131_alignment,images/google_131_alignment.png,descriptions/google_131_alignment.json,annotations/google_131_alignment.json
1943,gdc,137,typography,gdc_137_typography,images/gdc_137_typography.png,descriptions/gdc_137_typography.json,annotations/gdc_137_typography.json
1944,gemini,20,alignment,gemini_020_alignment,images/gemini_020_alignment.png,descriptions/gemini_020_alignment.json,annotations/gemini_020_alignment.json
1945,google,34,layout,google_034_layout,images/google_034_layout.png,descriptions/google_034_layout.json,annotations/google_034_layout.json
1946,google,70,alignment,google_070_alignment,images/google_070_alignment.png,descriptions/google_070_alignment.json,annotations/google_070_alignment.json
1947,gemini,22,original,gemini_022_original,images/gemini_022_original.png,descriptions/gemini_022_original.json,annotations/gemini_022_original.json
1948,gdc,82,layout,gdc_082_layout,images/gdc_082_layout.png,descriptions/gdc_082_layout.json,annotations/gdc_082_layout.json
1949,gemini,152,layout,gemini_152_layout,images/gemini_152_layout.png,descriptions/gemini_152_layout.json,annotations/gemini_152_layout.json
1950,google,41,alignment,google_041_alignment,images/google_041_alignment.png,descriptions/google_041_alignment.json,annotations/google_041_alignment.json
1951,google,156,alignment,google_156_alignment,images/google_156_alignment.png,descriptions/google_156_alignment.json,annotations/google_156_alignment.json
1952,gdc,98,layout,gdc_098_layout,images/gdc_098_layout.png,descriptions/gdc_098_layout.json,annotations/gdc_098_layout.json
1953,google,16,alignment,google_016_alignment,images/google_016_alignment.png,descriptions/google_016_alignment.json,annotations/google_016_alignment.json
1954,gdc,162,typography,gdc_162_typography,images/gdc_162_typography.png,descriptions/gdc_162_typography.json,annotations/gdc_162_typography.json
1955,gemini,182,alignment,gemini_182_alignment,images/gemini_182_alignment.png,descriptions/gemini_182_alignment.json,annotations/gemini_182_alignment.json
1956,google,104,alignment,google_104_alignment,images/google_104_alignment.png,descriptions/google_104_alignment.json,annotations/google_104_alignment.json
1957,google,17,typography,google_017_typography,images/google_017_typography.png,descriptions/google_017_typography.json,annotations/google_017_typography.json
1958,gemini,88,original,gemini_088_original,images/gemini_088_original.png,descriptions/gemini_088_original.json,annotations/gemini_088_original.json
1959,google,136,alignment,google_136_alignment,images/google_136_alignment.png,descriptions/google_136_alignment.json,annotations/google_136_alignment.json
1960,gdc,91,layout,gdc_091_layout,images/gdc_091_layout.png,descriptions/gdc_091_layout.json,annotations/gdc_091_layout.json
1961,google,12,original,google_012_original,images/google_012_original.png,descriptions/google_012_original.json,annotations/google_012_original.json
1962,gemini,198,typography,gemini_198_typography,images/gemini_198_typography.png,descriptions/gemini_198_typography.json,annotations/gemini_198_typography.json
1963,gdc,102,alignment,gdc_102_alignment,images/gdc_102_alignment.png,descriptions/gdc_102_alignment.json,annotations/gdc_102_alignment.json
1964,google,186,alignment,google_186_alignment,images/google_186_alignment.png,descriptions/google_186_alignment.json,annotations/google_186_alignment.json
1965,gdc,119,original,gdc_119_original,images/gdc_119_original.png,descriptions/gdc_119_original.json,annotations/gdc_119_original.json
1966,gemini,44,original,gemini_044_original,images/gemini_044_original.png,descriptions/gemini_044_original.json,annotations/gemini_044_original.json
1967,google,3,typography,google_003_typography,images/google_003_typography.png,descriptions/google_003_typography.json,annotations/google_003_typography.json
1968,google,166,original,google_166_original,images/google_166_original.png,descriptions/google_166_original.json,annotations/google_166_original.json
1969,google,111,original,google_111_original,images/google_111_original.png,descriptions/google_111_original.json,annotations/google_111_original.json
1970,gemini,129,alignment,gemini_129_alignment,images/gemini_129_alignment.png,descriptions/gemini_129_alignment.json,annotations/gemini_129_alignment.json
1971,gemini,66,typography,gemini_066_typography,images/gemini_066_typography.png,descriptions/gemini_066_typography.json,annotations/gemini_066_typography.json
1972,gdc,172,typography,gdc_172_typography,images/gdc_172_typography.png,descriptions/gdc_172_typography.json,annotations/gdc_172_typography.json
1973,google,67,alignment,google_067_alignment,images/google_067_alignment.png,descriptions/google_067_alignment.json,annotations/google_067_alignment.json
1974,gdc,65,original,gdc_065_original,images/gdc_065_original.png,descriptions/gdc_065_original.json,annotations/gdc_065_original.json
1975,google,103,typography,google_103_typography,images/google_103_typography.png,descriptions/google_103_typography.json,annotations/google_103_typography.json
1976,gemini,10,original,gemini_010_original,images/gemini_010_original.png,descriptions/gemini_010_original.json,annotations/gemini_010_original.json
1977,gemini,53,original,gemini_053_original,images/gemini_053_original.png,descriptions/gemini_053_original.json,annotations/gemini_053_original.json
1978,gemini,78,alignment,gemini_078_alignment,images/gemini_078_alignment.png,descriptions/gemini_078_alignment.json,annotations/gemini_078_alignment.json
1979,google,196,typography,google_196_typography,images/google_196_typography.png,descriptions/google_196_typography.json,annotations/google_196_typography.json
1980,google,46,layout,google_046_layout,images/google_046_layout.png,descriptions/google_046_layout.json,annotations/google_046_layout.json
1981,gdc,139,original,gdc_139_original,images/gdc_139_original.png,descriptions/gdc_139_original.json,annotations/gdc_139_original.json
1982,gemini,103,layout,gemini_103_layout,images/gemini_103_layout.png,descriptions/gemini_103_layout.json,annotations/gemini_103_layout.json
1983,google,147,typography,google_147_typography,images/google_147_typography.png,descriptions/google_147_typography.json,annotations/google_147_typography.json
1984,gdc,152,typography,gdc_152_typography,images/gdc_152_typography.png,descriptions/gdc_152_typography.json,annotations/gdc_152_typography.json
1985,gemini,146,alignment,gemini_146_alignment,images/gemini_146_alignment.png,descriptions/gemini_146_alignment.json,annotations/gemini_146_alignment.json
1986,gdc,161,layout,gdc_161_layout,images/gdc_161_layout.png,descriptions/gdc_161_layout.json,annotations/gdc_161_layout.json
1987,google,126,original,google_126_original,images/google_126_original.png,descriptions/google_126_original.json,annotations/google_126_original.json
1988,google,19,alignment,google_019_alignment,images/google_019_alignment.png,descriptions/google_019_alignment.json,annotations/google_019_alignment.json
1989,gemini,176,layout,gemini_176_layout,images/gemini_176_layout.png,descriptions/gemini_176_layout.json,annotations/gemini_176_layout.json
1990,gdc,73,original,gdc_073_original,images/gdc_073_original.png,descriptions/gdc_073_original.json,annotations/gdc_073_original.json
1991,gdc,20,original,gdc_020_original,images/gdc_020_original.png,descriptions/gdc_020_original.json,annotations/gdc_020_original.json
1992,gemini,137,typography,gemini_137_typography,images/gemini_137_typography.png,descriptions/gemini_137_typography.json,annotations/gemini_137_typography.json
1993,gdc,131,typography,gdc_131_typography,images/gdc_131_typography.png,descriptions/gdc_131_typography.json,annotations/gdc_131_typography.json
1994,gdc,60,alignment,gdc_060_alignment,images/gdc_060_alignment.png,descriptions/gdc_060_alignment.json,annotations/gdc_060_alignment.json
1995,google,1,typography,google_001_typography,images/google_001_typography.png,descriptions/google_001_typography.json,annotations/google_001_typography.json
1996,google,132,typography,google_132_typography,images/google_132_typography.png,descriptions/google_132_typography.json,annotations/google_132_typography.json
1997,gemini,140,typography,gemini_140_typography,images/gemini_140_typography.png,descriptions/gemini_140_typography.json,annotations/gemini_140_typography.json
1998,google,139,original,google_139_original,images/google_139_original.png,descriptions/google_139_original.json,annotations/google_139_original.json
1999,gemini,77,alignment,gemini_077_alignment,images/gemini_077_alignment.png,descriptions/gemini_077_alignment.json,annotations/gemini_077_alignment.json
2000,gdc,89,typography,gdc_089_typography,images/gdc_089_typography.png,descriptions/gdc_089_typography.json,annotations/gdc_089_typography.json
2001,gdc,190,typography,gdc_190_typography,images/gdc_190_typography.png,descriptions/gdc_190_typography.json,annotations/gdc_190_typography.json
2002,google,85,layout,google_085_layout,images/google_085_layout.png,descriptions/google_085_layout.json,annotations/google_085_layout.json
2003,gdc,137,layout,gdc_137_layout,images/gdc_137_layout.png,descriptions/gdc_137_layout.json,annotations/gdc_137_layout.json
2004,google,175,layout,google_175_layout,images/google_175_layout.png,descriptions/google_175_layout.json,annotations/google_175_layout.json
